SNO,PIN_Code,State_Name,Lat,Long
4943,173026,HIMACHAL PRADESH,30.7399,77.4603
4944,173021,HIMACHAL PRADESH,30.4913,77.5302
4945,173104,HIMACHAL PRADESH,30.7728,77.406
4946,173101,HIMACHAL PRADESH,30.7385,77.3152
4947,173023,HIMACHAL PRADESH,30.7139,77.4622
4948,173024,HIMACHAL PRADESH,30.8182,77.1895
4949,174103,HIMACHAL PRADESH,30.897,76.8706
4950,173217,HIMACHAL PRADESH,30.9534,77.2115
4951,173213,HIMACHAL PRADESH,30.9451,77.0854
4952,173210,HIMACHAL PRADESH,30.8843,77.0523
4953,173209,HIMACHAL PRADESH,30.9143,77.0273
4954,173218,HIMACHAL PRADESH,30.9022,77.2256
4955,173215,HIMACHAL PRADESH,30.9675,77.1078
4956,173222,HIMACHAL PRADESH,31.0455,77.034
4957,173221,HIMACHAL PRADESH,31.0387,77.0186
4958,177205,HIMACHAL PRADESH,30.8529,76.9636
4959,174307,HIMACHAL PRADESH,30.7063,77.3901
4960,177109,HIMACHAL PRADESH,31.7565,76.1323
4961,174316,HIMACHAL PRADESH,31.3368,76.7596
4962,174317,HIMACHAL PRADESH,31.3387,76.7107
4963,177110,HIMACHAL PRADESH,31.7477,76.3112
4964,174314,HIMACHAL PRADESH,31.3387,76.7107
4965,177204,HIMACHAL PRADESH,31.8095,76.0212
4966,174306,HIMACHAL PRADESH,31.425,76.3329
4967,174302,HIMACHAL PRADESH,32.2263,76.0056
4968,176601,HIMACHAL PRADESH,32.0786,76.3368
4969,177201,HIMACHAL PRADESH,31.2298,77.0348
4970,177212,HIMACHAL PRADESH,31.7122,75.9933
4971,177213,HIMACHAL PRADESH,31.7649,76.08
4972,177220,HIMACHAL PRADESH,31.8427,76.3306
4973,174308,HIMACHAL PRADESH,31.5183,77.0786
4974,174315,HIMACHAL PRADESH,31.3089,76.8203
4975,177202,HIMACHAL PRADESH,31.5432,76.5342
4976,174319,HIMACHAL PRADESH,30.6572,77.3603
4977,177210,HIMACHAL PRADESH,32.3745,75.9387
4978,177206,HIMACHAL PRADESH,31.5432,76.5342
4979,177207,HIMACHAL PRADESH,31.3757,76.912
4980,177208,HIMACHAL PRADESH,31.3017,77.2597
4981,174503,HIMACHAL PRADESH,30.9154,77.1172
4982,177031,HIMACHAL PRADESH,31.4738,76.4066
4983,177209,HIMACHAL PRADESH,31.3395,77.2622
4984,174301,HIMACHAL PRADESH,31.9654,75.9895
4985,177219,HIMACHAL PRADESH,31.8686,76.3258
4986,177039,HIMACHAL PRADESH,31.7887,76.2594
4987,174320,HIMACHAL PRADESH,31.6703,76.5056
4988,177211,HIMACHAL PRADESH,32.0106,76.1223
4989,194101,JAMMU & KASHMIR,33.8363,77.925
4990,180019,JAMMU & KASHMIR,32.7155,74.951
4991,180017,JAMMU & KASHMIR,32.7737,75.0004
4992,180001,JAMMU & KASHMIR,32.7357,74.8691
4993,181131,JAMMU & KASHMIR,32.5162,74.7668
4994,181133,JAMMU & KASHMIR,32.6617,74.9518
4995,181132,JAMMU & KASHMIR,32.59,74.8431
4996,180015,JAMMU & KASHMIR,32.7155,74.951
4997,181111,JAMMU & KASHMIR,32.5784,74.7732
4998,181143,JAMMU & KASHMIR,32.6509,74.8458
4999,180004,JAMMU & KASHMIR,32.7,74.8667
5000,180010,JAMMU & KASHMIR,32.6572,74.9017
5001,180003,JAMMU & KASHMIR,32.6964,74.7888
5002,181101,JAMMU & KASHMIR,32.6124,74.7937
5003,180012,JAMMU & KASHMIR,32.7155,74.951
5004,180006,JAMMU & KASHMIR,32.9175,74.8921
5005,181145,JAMMU & KASHMIR,32.6964,74.7888
5006,180011,JAMMU & KASHMIR,32.7155,74.951
5007,184121,JAMMU & KASHMIR,32.7072,75.0127
5008,184120,JAMMU & KASHMIR,32.9995,74.787
5009,185202,JAMMU & KASHMIR,33.3445,74.439
5010,181141,JAMMU & KASHMIR,32.6472,74.7917
5011,181102,JAMMU & KASHMIR,32.6031,74.7594
5012,185156,JAMMU & KASHMIR,33.0618,74.389
5013,185152,JAMMU & KASHMIR,33.4682,74.3276
5014,185102,JAMMU & KASHMIR,33.7574,74.2281
5015,185151,JAMMU & KASHMIR,33.2471,74.2596
5016,185101,JAMMU & KASHMIR,33.7498,74.1736
5017,185201,JAMMU & KASHMIR,33.1389,74.4072
5018,185153,JAMMU & KASHMIR,33.3986,74.2566
5019,185212,JAMMU & KASHMIR,32.6445,75.5188
5020,181201,JAMMU & KASHMIR,32.9535,74.717
5021,181123,JAMMU & KASHMIR,32.806,74.8304
5022,181122,JAMMU & KASHMIR,32.8389,74.7625
5023,181124,JAMMU & KASHMIR,32.8598,74.7831
5024,185154,JAMMU & KASHMIR,33.3614,74.3335
5025,181206,JAMMU & KASHMIR,32.5559,74.9539
5026,181224,JAMMU & KASHMIR,32.8138,75.0903
5027,180016,JAMMU & KASHMIR,32.7155,74.951
5028,181202,JAMMU & KASHMIR,32.8945,74.7328
5029,180007,JAMMU & KASHMIR,32.9175,74.8921
5030,185132,JAMMU & KASHMIR,33.4351,74.4037
5031,181221,JAMMU & KASHMIR,32.8083,74.8958
5032,180005,JAMMU & KASHMIR,32.9175,74.8921
5033,181203,JAMMU & KASHMIR,32.851,74.5513
5034,181205,JAMMU & KASHMIR,32.8037,74.6939
5035,181121,JAMMU & KASHMIR,32.8598,74.7831
5036,181204,JAMMU & KASHMIR,32.8369,74.4836
5037,181207,JAMMU & KASHMIR,32.8037,74.6939
5038,180013,JAMMU & KASHMIR,32.7155,74.951
5039,180002,JAMMU & KASHMIR,33.9934,74.6245
5040,185155,JAMMU & KASHMIR,33.2353,74.102
5041,185233,JAMMU & KASHMIR,33.3526,74.6972
5042,185135,JAMMU & KASHMIR,33.4645,74.4101
5043,185211,JAMMU & KASHMIR,33.6409,74.056
5044,185121,JAMMU & KASHMIR,33.6147,74.3517
5045,194105,JAMMU & KASHMIR,34.2927,76.8099
5046,194104,JAMMU & KASHMIR,34.2927,76.8099
5047,194401,JAMMU & KASHMIR,34.5469,77.5563
5048,194102,JAMMU & KASHMIR,34.3669,75.5907
5049,194103,JAMMU & KASHMIR,34.6069,76.0903
5050,194106,JAMMU & KASHMIR,34.3869,76.762
5051,194109,JAMMU & KASHMIR,34.5099,76.4496
5052,194302,JAMMU & KASHMIR,33.4666,76.8849
5053,194301,JAMMU & KASHMIR,33.803,74.9177
5054,194201,JAMMU & KASHMIR,33.3605,78.3574
5055,182313,JAMMU & KASHMIR,33.185,74.8228
5056,182146,JAMMU & KASHMIR,33.4444,75.1143
5057,182143,JAMMU & KASHMIR,33.1183,75.3089
5058,182222,JAMMU & KASHMIR,32.9794,75.7172
5059,182148,JAMMU & KASHMIR,33.4097,74.8881
5060,182141,JAMMU & KASHMIR,32.7727,74.9385
5061,182202,JAMMU & KASHMIR,33.1394,75.6395
5062,182206,JAMMU & KASHMIR,33.096,75.6907
5063,182121,JAMMU & KASHMIR,32.9425,74.9859
5064,182124,JAMMU & KASHMIR,32.8088,75.2207
5065,182312,JAMMU & KASHMIR,33.1595,74.8304
5066,182147,JAMMU & KASHMIR,33.1608,75.4705
5067,182301,JAMMU & KASHMIR,33.2398,75.0799
5068,182204,JAMMU & KASHMIR,33.2293,75.7563
5069,182142,JAMMU & KASHMIR,33.0725,75.2873
5070,182127,JAMMU & KASHMIR,32.7309,75.1533
5071,182128,JAMMU & KASHMIR,32.8089,75.5445
5072,182315,JAMMU & KASHMIR,33.2715,76.167
5073,182161,JAMMU & KASHMIR,33.0492,75.1448
5074,182125,JAMMU & KASHMIR,33.0651,75.091
5075,182101,JAMMU & KASHMIR,32.9243,75.1357
5076,182205,JAMMU & KASHMIR,33.3508,75.7144
5077,182104,JAMMU & KASHMIR,33.087,74.7424
5078,185203,JAMMU & KASHMIR,33.6306,74.2
5079,182201,JAMMU & KASHMIR,33.1781,75.6526
5080,182144,JAMMU & KASHMIR,33.2428,75.2351
5081,182122,JAMMU & KASHMIR,32.5266,75.7386
5082,182145,JAMMU & KASHMIR,33.389,75.1514
5083,182311,JAMMU & KASHMIR,33.0811,74.8324
5084,182126,JAMMU & KASHMIR,32.8783,74.7154
5085,182221,JAMMU & KASHMIR,33.0255,75.6931
5086,184206,JAMMU & KASHMIR,33.4224,74.3076
5087,184143,JAMMU & KASHMIR,32.5767,75.4741
5088,184201,JAMMU & KASHMIR,33.3664,74.5893
5089,184203,JAMMU & KASHMIR,32.5797,75.5271
5090,184204,JAMMU & KASHMIR,32.618,75.5656
5091,184144,JAMMU & KASHMIR,32.4913,75.3387
5092,184141,JAMMU & KASHMIR,33.6635,74.3732
5093,184142,JAMMU & KASHMIR,32.4549,75.2719
5094,184152,JAMMU & KASHMIR,32.5148,75.2971
5095,184202,JAMMU & KASHMIR,32.7435,75.345
5096,184104,JAMMU & KASHMIR,32.3727,75.495
5097,184145,JAMMU & KASHMIR,32.8113,75.1242
5098,184205,JAMMU & KASHMIR,32.6773,75.3341
5099,184148,JAMMU & KASHMIR,32.7854,74.8905
5100,182203,JAMMU & KASHMIR,33.0133,75.603
5101,184151,JAMMU & KASHMIR,32.3598,75.4111
5102,184102,JAMMU & KASHMIR,32.7278,74.8583
5103,192306,JAMMU & KASHMIR,33.9304,74.71
5104,192304,JAMMU & KASHMIR,33.9304,74.71
5105,190002,JAMMU & KASHMIR,34.0889,74.8083
5106,190010,JAMMU & KASHMIR,34.14,74.7964
5107,190003,JAMMU & KASHMIR,32.4356,75.5995
5108,192129,JAMMU & KASHMIR,34.0146,74.9389
5109,193404,JAMMU & KASHMIR,34.068,74.5098
5110,191121,JAMMU & KASHMIR,33.9805,74.7422
5111,192233,JAMMU & KASHMIR,34.4795,74.0906
5112,190023,JAMMU & KASHMIR,34.1286,74.8108
5113,190025,JAMMU & KASHMIR,34.1286,74.8108
5114,190024,JAMMU & KASHMIR,34.1286,74.8108
5115,191102,JAMMU & KASHMIR,34.0246,74.966
5116,190001,JAMMU & KASHMIR,33.7544,74.8575
5117,192121,JAMMU & KASHMIR,34.0151,74.919
5118,191103,JAMMU & KASHMIR,34.0333,74.9251
5119,192221,JAMMU & KASHMIR,33.3768,75.1555
5120,192123,JAMMU & KASHMIR,33.9271,75.1158
5121,192232,JAMMU & KASHMIR,33.9563,74.834
5122,192201,JAMMU & KASHMIR,33.6634,75.2282
5123,192202,JAMMU & KASHMIR,33.8297,75.075
5124,192303,JAMMU & KASHMIR,33.7648,74.8905
5125,192211,JAMMU & KASHMIR,33.6809,75.1654
5126,192305,JAMMU & KASHMIR,33.7503,74.8533
5127,192125,JAMMU & KASHMIR,34.3295,74.3058
5128,192122,JAMMU & KASHMIR,34.0146,74.9389
5129,192231,JAMMU & KASHMIR,33.6446,75.0192
5130,192210,JAMMU & KASHMIR,33.6809,75.1654
5131,192126,JAMMU & KASHMIR,34.0146,74.9389
5132,190019,JAMMU & KASHMIR,34.14,74.7964
5133,190005,JAMMU & KASHMIR,33.7544,74.8575
5134,192212,JAMMU & KASHMIR,33.6809,75.1654
5135,192101,JAMMU & KASHMIR,33.7307,75.1542
5136,191202,JAMMU & KASHMIR,34.2613,74.9418
5137,191201,JAMMU & KASHMIR,34.2262,74.7748
5138,190007,JAMMU & KASHMIR,33.7544,74.8575
5139,190017,JAMMU & KASHMIR,34.14,74.7964
5140,190012,JAMMU & KASHMIR,34.14,74.7964
5141,193402,JAMMU & KASHMIR,34.0589,74.4228
5142,191113,JAMMU & KASHMIR,33.9412,74.7578
5143,190011,JAMMU & KASHMIR,34.14,74.7964
5144,193403,JAMMU & KASHMIR,34.0536,74.3819
5145,191111,JAMMU & KASHMIR,33.9245,74.6725
5146,190006,JAMMU & KASHMIR,33.7544,74.8575
5147,191112,JAMMU & KASHMIR,33.8463,74.8035
5148,193401,JAMMU & KASHMIR,34.0926,74.5902
5149,190014,JAMMU & KASHMIR,34.14,74.7964
5150,190009,JAMMU & KASHMIR,33.7544,74.8575
5151,191101,JAMMU & KASHMIR,34.0422,74.8694
5152,190015,JAMMU & KASHMIR,34.14,74.7964
5153,190008,JAMMU & KASHMIR,34.0672,74.8257
5154,193411,JAMMU & KASHMIR,33.2176,74.4267
5155,190004,JAMMU & KASHMIR,33.7544,74.8575
5156,193306,JAMMU & KASHMIR,,
5157,193109,JAMMU & KASHMIR,,
5158,192230,JAMMU & KASHMIR,33.6134,74.9419
5159,192302,JAMMU & KASHMIR,34.1075,74.54
5160,192301,JAMMU & KASHMIR,33.8741,74.8995
5161,192401,JAMMU & KASHMIR,34.0417,74.2404
5162,192124,JAMMU & KASHMIR,34.1151,74.8647
5163,190018,JAMMU & KASHMIR,34.14,74.7964
5164,190020,JAMMU & KASHMIR,34.1286,74.8108
5165,190021,JAMMU & KASHMIR,34.1286,74.8108
5166,191132,JAMMU & KASHMIR,34.3037,74.2839
5167,191203,JAMMU & KASHMIR,34.3037,75.2982
5168,191131,JAMMU & KASHMIR,34.3037,74.2839
5169,182320,JAMMU & KASHMIR,33.2398,75.0799
5170,194107,JAMMU & KASHMIR,,
5171,194202,JAMMU & KASHMIR,,
5172,194303,JAMMU & KASHMIR,,
5173,181152,JAMMU & KASHMIR,32.661,74.8359
5174,180020,JAMMU & KASHMIR,32.867,74.9069
5175,185234,JAMMU & KASHMIR,33.3572,74.7129
5176,180018,JAMMU & KASHMIR,32.7155,74.951
5177,180009,JAMMU & KASHMIR,32.9175,74.8921
5178,193505,JAMMU & KASHMIR,,
5179,184210,JAMMU & KASHMIR,,
5180,185133,JAMMU & KASHMIR,,
5181,193101,JAMMU & KASHMIR,34.1162,74.2995
5182,185131,JAMMU & KASHMIR,33.6943,74.9332
5183,184101,JAMMU & KASHMIR,32.3694,75.5254
5184,193223,JAMMU & KASHMIR,34.5472,74.4269
5185,193303,JAMMU & KASHMIR,34.4795,74.0906
5186,193201,JAMMU & KASHMIR,34.3682,74.5198
5187,193502,JAMMU & KASHMIR,34.3429,74.537
5188,193222,JAMMU & KASHMIR,34.55,74.2173
5189,193121,JAMMU & KASHMIR,34.1794,74.5832
5190,193301,JAMMU & KASHMIR,34.0331,74.9398
5191,193504,JAMMU & KASHMIR,34.2517,74.6259
5192,193221,JAMMU & KASHMIR,34.456,74.3325
5193,193503,JAMMU & KASHMIR,34.5358,75.2386
5194,193225,JAMMU & KASHMIR,34.3979,73.8598
5195,193501,JAMMU & KASHMIR,34.3316,74.6273
5196,193103,JAMMU & KASHMIR,34.1162,74.2995
5197,193123,JAMMU & KASHMIR,34.0718,74.1054
5198,193302,JAMMU & KASHMIR,34.3141,74.6414
5199,193108,JAMMU & KASHMIR,34.1162,74.2995
5200,193224,JAMMU & KASHMIR,34.2342,74.9582
5201,193122,JAMMU & KASHMIR,34.0915,74.0265
5202,825132,JHARKHAND,24.3558,85.4721
5203,829131,JHARKHAND,23.9821,85.4606
5204,835202,JHARKHAND,23.3004,85.0192
5205,828404,JHARKHAND,24.1622,86.6917
5206,816107,JHARKHAND,24.6581,87.877
5207,822101,JHARKHAND,24.0397,84.0658
5208,822129,JHARKHAND,24.13,83.9808
5209,822119,JHARKHAND,24.5928,84.0103
5210,834007,JHARKHAND,,
5211,829129,JHARKHAND,24.4147,84.6872
5212,826006,JHARKHAND,,
5213,828142,JHARKHAND,,
5214,834001,JHARKHAND,23.8353,83.7344
5215,827015,JHARKHAND,,
5216,834013,JHARKHAND,,
5217,831012,JHARKHAND,22.8206,86.172
5218,832103,JHARKHAND,23.2538,86.2433
5219,832104,JHARKHAND,24.4038,87.5375
5220,831018,JHARKHAND,22.8206,86.172
5221,831007,JHARKHAND,23.5875,85.8691
5222,832105,JHARKHAND,24.2986,84.6377
5223,831016,JHARKHAND,22.8206,86.172
5224,832106,JHARKHAND,23.2538,86.2433
5225,831014,JHARKHAND,22.8206,86.172
5226,831001,JHARKHAND,22.8028,86.1854
5227,832107,JHARKHAND,23.2538,86.2433
5228,831004,JHARKHAND,23.5875,85.8691
5229,831002,JHARKHAND,22.8028,86.1854
5230,831010,JHARKHAND,22.8206,86.172
5231,832403,JHARKHAND,23.6615,85.2306
5232,833201,JHARKHAND,22.5482,85.8046
5233,833221,JHARKHAND,22.1649,85.4272
5234,833102,JHARKHAND,25.0279,87.4582
5235,833106,JHARKHAND,22.3315,85.3374
5236,833212,JHARKHAND,22.3306,85.6696
5237,833204,JHARKHAND,22.6778,85.8119
5238,833103,JHARKHAND,24.223,85.0267
5239,833213,JHARKHAND,22.2136,85.3877
5240,833214,JHARKHAND,22.2581,85.8101
5241,833203,JHARKHAND,22.2217,85.638
5242,833215,JHARKHAND,22.3306,85.6696
5243,833216,JHARKHAND,22.8389,85.7405
5244,833222,JHARKHAND,23.4488,86.2322
5245,833104,JHARKHAND,22.3746,85.1923
5246,833223,JHARKHAND,22.0724,85.2692
5247,833217,JHARKHAND,22.1609,85.5042
5248,833218,JHARKHAND,22.2116,85.5278
5249,833219,JHARKHAND,22.3306,85.6696
5250,833220,JHARKHAND,24.2649,85.6117
5251,833105,JHARKHAND,22.5828,85.4613
5252,833202,JHARKHAND,22.4521,85.8144
5253,832110,JHARKHAND,24.2588,85.4591
5254,833101,JHARKHAND,23.4975,85.7778
5255,832101,JHARKHAND,22.8094,86.1034
5256,831017,JHARKHAND,22.8206,86.172
5257,832301,JHARKHAND,22.483,86.7179
5258,832401,JHARKHAND,24.2703,85.0472
5259,832404,JHARKHAND,24.3261,83.9086
5260,832302,JHARKHAND,23.9092,87.122
5261,832108,JHARKHAND,22.8094,86.1034
5262,832303,JHARKHAND,22.5853,86.4768
5263,831003,JHARKHAND,23.5875,85.8691
5264,831013,JHARKHAND,22.8206,86.172
5265,832109,JHARKHAND,23.2538,86.2433
5266,831009,JHARKHAND,23.5875,85.8691
5267,831015,JHARKHAND,22.8206,86.172
5268,832102,JHARKHAND,22.6166,86.2881
5269,831006,JHARKHAND,22.7767,86.1835
5270,831005,JHARKHAND,24.9854,87.2372
5271,832402,JHARKHAND,22.8517,86.0519
5272,832304,JHARKHAND,22.6495,86.4146
5273,814112,JHARKHAND,24.6125,87.4575
5274,822134,JHARKHAND,24.3072,83.7751
5275,834011,JHARKHAND,23.708,84.6258
5276,814101,JHARKHAND,24.4433,86.8345
5277,816108,JHARKHAND,24.4785,87.5868
5278,816109,JHARKHAND,25.2087,87.7458
5279,815351,JHARKHAND,24.4007,87.3534
5280,814122,JHARKHAND,24.669,86.7927
5281,815353,JHARKHAND,24.6719,87.8287
5282,825421,JHARKHAND,24.3089,85.1452
5283,834002,JHARKHAND,23.5647,84.9737
5284,835302,JHARKHAND,25.1745,87.3693
5285,827001,JHARKHAND,23.7873,85.9562
5286,815355,JHARKHAND,24.2013,87.5208
5287,814167,JHARKHAND,24.8046,87.1101
5288,822132,JHARKHAND,24.2774,84.4236
5289,822133,JHARKHAND,24.0837,83.6248
5290,831011,JHARKHAND,22.8206,86.172
5291,825414,JHARKHAND,,
5292,826009,JHARKHAND,,
5293,826001,JHARKHAND,23.802,86.4432
5294,826007,JHARKHAND,,
5295,831021,JHARKHAND,,
5296,832113,JHARKHAND,,
5297,831020,JHARKHAND,23.5178,85.8966
5298,832112,JHARKHAND,24.3589,85.6229
5299,832111,JHARKHAND,24.2588,85.4591
5300,831019,JHARKHAND,22.8206,86.172
5301,815301,JHARKHAND,24.1856,86.3077
5302,825301,JHARKHAND,23.9951,85.3611
5303,829122,JHARKHAND,24.4147,84.6872
5304,835207,JHARKHAND,23.6245,84.7675
5305,835232,JHARKHAND,24.6899,86.1976
5306,835224,JHARKHAND,,
5307,835220,JHARKHAND,24.0641,84.2473
5308,828104,JHARKHAND,24.249,86.1232
5309,827013,JHARKHAND,25.0636,87.2
5310,815357,JHARKHAND,25.0621,87.3819
5311,835211,JHARKHAND,24.0429,85.2367
5312,835229,JHARKHAND,22.8714,84.826
5313,835103,JHARKHAND,23.4434,85.5459
5314,835217,JHARKHAND,24.0085,84.5369
5315,835219,JHARKHAND,23.4895,85.4807
5316,834006,JHARKHAND,23.4336,85.3211
5317,835213,JHARKHAND,24.1188,84.5171
5318,828134,JHARKHAND,25.0703,87.4169
5319,827010,JHARKHAND,24.4566,87.7586
5320,828303,JHARKHAND,23.874,85.9555
5321,827302,JHARKHAND,24.6809,86.673
5322,835209,JHARKHAND,23.1277,85.1247
5323,835227,JHARKHAND,22.6822,85.0482
5324,835221,JHARKHAND,23.9596,83.7584
5325,835216,JHARKHAND,23.0339,85.0546
5326,835303,JHARKHAND,24.2733,85.0875
5327,835222,JHARKHAND,23.4179,85.2136
5328,835301,JHARKHAND,24.0084,83.9948
5329,835205,JHARKHAND,24.1919,84.0953
5330,834010,JHARKHAND,23.708,84.6258
5331,835225,JHARKHAND,22.531,85.6715
5332,835204,JHARKHAND,23.1939,85.7072
5333,828201,JHARKHAND,24.3453,85.71
5334,828305,JHARKHAND,23.9003,86.0618
5335,828109,JHARKHAND,24.4626,85.7337
5336,825101,JHARKHAND,24.2311,84.6756
5337,825302,JHARKHAND,24.9854,87.2372
5338,835226,JHARKHAND,22.5019,84.5073
5339,835210,JHARKHAND,23.3621,84.7995
5340,815312,JHARKHAND,24.3031,86.3609
5341,815311,JHARKHAND,24.3775,85.9513
5342,829132,JHARKHAND,23.9821,85.4606
5343,815313,JHARKHAND,24.3416,85.5919
5344,825406,JHARKHAND,24.4159,85.3302
5345,825418,JHARKHAND,24.3783,85.2819
5346,825410,JHARKHAND,24.4675,85.594
5347,825404,JHARKHAND,24.3102,84.5141
5348,829109,JHARKHAND,24.2489,84.7163
5349,814155,JHARKHAND,25.003,87.1997
5350,814133,JHARKHAND,24.8821,87.2307
5351,814142,JHARKHAND,24.4093,86.0605
5352,815359,JHARKHAND,22.29,86.6751
5353,815354,JHARKHAND,24.3403,86.4271
5354,814152,JHARKHAND,24.2185,84.7706
5355,816104,JHARKHAND,24.6693,87.5466
5356,814148,JHARKHAND,25.239,87.5453
5357,814102,JHARKHAND,24.3206,87.5491
5358,816118,JHARKHAND,25.1352,87.4986
5359,822110,JHARKHAND,24.3322,83.961
5360,825409,JHARKHAND,24.4349,85.5295
5361,825401,JHARKHAND,24.3269,85.0758
5362,825403,JHARKHAND,24.0796,85.1742
5363,829118,JHARKHAND,24.3756,85.6443
5364,825319,JHARKHAND,24.0575,85.3449
5365,829101,JHARKHAND,23.6656,84.9536
5366,829133,JHARKHAND,23.9821,85.4606
5367,828116,JHARKHAND,23.7697,86.3821
5368,828111,JHARKHAND,23.7408,86.4146
5369,828121,JHARKHAND,23.7762,86.3303
5370,828302,JHARKHAND,23.7167,86.4
5371,829117,JHARKHAND,24.4782,83.7941
5372,814147,JHARKHAND,25.1584,87.3828
5373,813208,JHARKHAND,24.8821,87.2307
5374,816106,JHARKHAND,24.525,87.7416
5375,835214,JHARKHAND,23.5717,85.1318
5376,835234,JHARKHAND,24.1895,85.4033
5377,828402,JHARKHAND,24.2774,87.6915
5378,828105,JHARKHAND,24.249,86.1232
5379,828122,JHARKHAND,23.64,86.5098
5380,828124,JHARKHAND,23.9216,86.7149
5381,828107,JHARKHAND,24.249,86.1232
5382,828120,JHARKHAND,23.9216,86.7149
5383,828123,JHARKHAND,23.9216,86.7149
5384,827003,JHARKHAND,23.7873,85.9562
5385,827004,JHARKHAND,23.7873,85.9562
5386,827006,JHARKHAND,23.7873,85.9562
5387,827009,JHARKHAND,23.7873,85.9562
5388,827012,JHARKHAND,24.2503,87.0918
5389,827014,JHARKHAND,24.3942,87.6144
5390,828103,JHARKHAND,24.249,86.1232
5391,828112,JHARKHAND,23.7167,86.4
5392,828114,JHARKHAND,23.965,86.5891
5393,828125,JHARKHAND,24.4789,87.7629
5394,828128,JHARKHAND,23.7912,86.2567
5395,828306,JHARKHAND,23.9003,86.0618
5396,828307,JHARKHAND,23.9003,86.0618
5397,828309,JHARKHAND,23.7333,86.4
5398,829301,JHARKHAND,24.7088,87.5713
5399,826003,JHARKHAND,23.9819,86.9909
5400,826004,JHARKHAND,24.1617,87.5385
5401,826005,JHARKHAND,23.9819,86.9909
5402,828101,JHARKHAND,23.7943,86.3359
5403,828106,JHARKHAND,24.249,86.1232
5404,828108,JHARKHAND,24.249,86.1232
5405,828110,JHARKHAND,23.7,86.4167
5406,828113,JHARKHAND,24.355,86.8886
5407,828115,JHARKHAND,23.7283,86.4336
5408,828117,JHARKHAND,23.965,86.5891
5409,828119,JHARKHAND,23.965,86.5891
5410,828126,JHARKHAND,23.9216,86.7149
5411,828127,JHARKHAND,23.9216,86.7149
5412,828129,JHARKHAND,23.9216,86.7149
5413,828130,JHARKHAND,24.5878,86.7364
5414,828131,JHARKHAND,24.4904,85.6974
5415,828132,JHARKHAND,24.5878,86.7364
5416,828133,JHARKHAND,24.5878,86.7364
5417,828135,JHARKHAND,24.5878,86.7364
5418,828202,JHARKHAND,23.7477,86.788
5419,828203,JHARKHAND,24.4347,85.5105
5420,828204,JHARKHAND,24.109,87.5582
5421,828205,JHARKHAND,24.1525,83.9005
5422,828206,JHARKHAND,24.1151,86.3619
5423,828207,JHARKHAND,24.1151,86.3619
5424,828301,JHARKHAND,23.9003,86.0618
5425,828304,JHARKHAND,23.7821,86.2877
5426,828401,JHARKHAND,23.8735,86.1516
5427,829127,JHARKHAND,24.4147,84.6872
5428,829128,JHARKHAND,24.3124,85.3713
5429,825320,JHARKHAND,24.3636,85.6644
5430,815317,JHARKHAND,25.0437,87.4442
5431,829149,JHARKHAND,24.2959,86.3422
5432,829113,JHARKHAND,24.1417,85.4841
5433,829114,JHARKHAND,24.1417,85.4841
5434,825322,JHARKHAND,24.0795,85.5093
5435,815315,JHARKHAND,24.3775,85.9513
5436,829104,JHARKHAND,24.8215,87.0997
5437,829107,JHARKHAND,24.359,84.6553
5438,828403,JHARKHAND,24.3777,86.8532
5439,825102,JHARKHAND,24.1124,85.4626
5440,825106,JHARKHAND,23.9962,86.0045
5441,815302,JHARKHAND,23.5782,85.9115
5442,829111,JHARKHAND,24.0681,85.3994
5443,829112,JHARKHAND,24.1417,85.4841
5444,825167,JHARKHAND,23.324,85.1842
5445,815318,JHARKHAND,24.3775,85.9513
5446,829116,JHARKHAND,24.1417,85.4841
5447,815314,JHARKHAND,23.8064,83.7927
5448,815316,JHARKHAND,24.2052,86.2651
5449,829121,JHARKHAND,24.5169,84.0031
5450,825108,JHARKHAND,24.2916,85.4693
5451,825324,JHARKHAND,24.4438,85.6268
5452,829144,JHARKHAND,24.8821,87.2307
5453,829123,JHARKHAND,24.4147,84.6872
5454,825412,JHARKHAND,24.3628,85.6629
5455,825329,JHARKHAND,24.2525,85.258
5456,825405,JHARKHAND,24.2652,85.4064
5457,825311,JHARKHAND,24.3896,85.3282
5458,825323,JHARKHAND,24.2885,85.6314
5459,825312,JHARKHAND,23.9885,85.7866
5460,825317,JHARKHAND,24.1297,85.404
5461,825336,JHARKHAND,24.228,83.4052
5462,825313,JHARKHAND,24.1297,85.404
5463,825407,JHARKHAND,24.493,85.7287
5464,825314,JHARKHAND,24.1297,85.404
5465,825402,JHARKHAND,24.1162,85.4549
5466,825408,JHARKHAND,24.2827,85.1568
5467,825109,JHARKHAND,24.3771,85.671
5468,825303,JHARKHAND,24.5174,84.24
5469,829134,JHARKHAND,23.8161,86.0104
5470,825330,JHARKHAND,24.228,83.4052
5471,825325,JHARKHAND,24.3657,83.8363
5472,825315,JHARKHAND,24.1297,85.404
5473,825318,JHARKHAND,24.3024,85.7451
5474,825411,JHARKHAND,24.177,85.0374
5475,825321,JHARKHAND,24.3442,85.1547
5476,825326,JHARKHAND,24.2525,85.258
5477,825413,JHARKHAND,24.3286,85.4104
5478,829143,JHARKHAND,24.2959,86.3422
5479,829102,JHARKHAND,24.2571,85.3388
5480,829103,JHARKHAND,24.2571,85.3388
5481,829105,JHARKHAND,24.3841,84.7287
